11492;Sümeg;Gyöngyvirág utca 4;2021.10.21;v1.3;12;aktív;2022.09.21;ATM;Soft 2.0;192.168.49.114;Windows;314926681
11493;Zalaegerszeg;Akácfa utca 41;2022.06.24;v1.6;13;aktív;2023.05.24;ATM;Soft 2.1;192.168.137.224;Windows;196205542
11494;Jászapáti;Tavasz utca 99;2024.07.31;v3.5;19;aktív;2025.11.30;ATM;Soft 2.6;192.168.0.88;Windows;728067106
11495;Cegléd;Széchenyi utca 59;2015.04.02;v3.1;20;-;2015.11.02;ATM;Soft 3.2;192.168.180.133;Windows;440229008
11496;Székesfehérvár;Közép utca 73;2020.07.05;v5.4;19;aktív;2022.04.05;ATM;Soft 2.6;192.168.121.81;Windows;710926179
11497;Mezőkövesd;Vasút utca 55;2023.01.11;v9.4;15;aktív;2023.10.11;ATM;Soft 2.1;192.168.224.93;Windows;871611490
11498;Jászberény;Sport utca 81;2018.04.01;v2.2;16;aktív;2020.02.01;ATM;Soft 3.1;192.168.242.198;Windows;220661054
11499;Fót;Hársfa utca 79;2023.11.13;v4.1;18;-;2025.01.13;ATM;Soft 3.2;192.168.188.215;Windows;356899775
11500;Orosháza;Arany János utca 98;2021.03.26;v5.8;13;-;2022.07.26;ATM;Soft 1.8;192.168.23.254;Windows;474002612
11501;Érd;Tavaszmező utca 73;2016.01.07;v5.6;12;raktárban;2017.08.07;ATM;Soft 4.8;192.168.153.138;Windows;736014462
11502;Mohács;Vasút utca 27;2023.02.22;v7.0;16;-;2024.11.22;ATM;Soft 4.3;192.168.246.220;Windows;659633105
11503;Székesfehérvár;Orgona utca 44;2018.11.01;v7.6;20;-;2018.12.01;ATM;Soft 4.8;192.168.221.114;Windows;777454241
11504;Kaposvár;Hegyalja utca 48;2018.11.29;v2.3;12;aktív;2020.06.29;ATM;Soft 1.5;192.168.110.71;Windows;219638580
11505;Budapest;Fő utca 51;2016.12.08;v5.7;14;aktív;2018.09.08;ATM;Soft 3.4;192.168.92.129;Windows;297209353
11506;Pilisszentiván;Akácfa utca 68;2023.01.14;v8.3;15;-;2024.12.14;ATM;Soft 4.7;192.168.107.150;Windows;238352671
11507;Sárbogárd;Madách utca 81;2024.08.21;v1.0;13;-;2025.09.21;ATM;Soft 3.4;192.168.130.188;Windows;416201522
11508;Szolnok;Kossuth tér 86;2020.12.19;v3.1;20;raktárban;2022.11.19;ATM;Soft 2.4;192.168.32.71;Windows;762213933
11509;Miskolc;Munkás utca 17;2015.07.11;v8.0;17;aktív;2016.03.11;ATM;Soft 1.4;192.168.18.135;Windows;491831018
11510;Kazincbarcika;Táncsics Mihály utca 67;2017.01.20;v2.1;12;aktív;2017.12.20;ATM;Soft 2.1;192.168.23.87;Windows;439492834
11511;Vác;Gyöngyvirág utca 17;2015.12.04;v3.6;18;-;2016.07.04;ATM;Soft 4.2;192.168.95.163;Windows;650110702
11512;Budaörs;Ady Endre utca 1;2023.12.03;v7.7;12;aktív;2025.09.03;ATM;Soft 4.5;192.168.79.69;Windows;331131346
11513;Sümeg;Hunyadi utca 28;2022.03.08;v7.0;18;raktárban;2023.01.08;ATM;Soft 4.9;192.168.45.23;Windows;266316825
11514;Jászberény;Rét utca 14;2018.09.06;v2.3;17;-;2019.11.06;ATM;Soft 4.9;192.168.115.98;Windows;514592655
11515;Vác;Bem utca 49;2020.03.19;v2.8;19;aktív;2020.04.19;ATM;Soft 3.5;192.168.4.61;Windows;567626296
11516;Vác;Virág utca 19;2021.01.19;v2.8;19;raktárban;2022.02.19;ATM;Soft 2.2;192.168.192.99;Windows;399888605
11517;Budapest;Zrínyi utca 65;2016.12.18;v3.8;15;aktív;2017.06.18;ATM;Soft 4.4;192.168.239.66;Windows;753826654
11518;Mosonmagyaróvár;Bem utca 15;2021.06.25;v3.1;13;-;2022.09.25;ATM;Soft 1.6;192.168.106.34;Windows;781009765
11519;Tapolca;Orgona utca 92;2023.09.14;v9.7;13;aktív;2025.05.14;ATM;Soft 4.1;192.168.97.134;Windows;362160149
11520;Érd;Munkás utca 28;2020.01.08;v5.2;15;-;2021.01.08;ATM;Soft 3.5;192.168.100.189;Windows;963280436
11521;Marcali;Temető utca 68;2015.01.10;v1.2;12;aktív;2015.12.10;ATM;Soft 1.7;192.168.82.227;Windows;504570301
11522;Nagykanizsa;Arany János utca 86;2019.08.08;v2.7;13;raktárban;2019.09.08;ATM;Soft 4.2;192.168.95.126;Windows;251176352
11523;Zalaegerszeg;Madách utca 28;2016.02.07;v1.5;13;aktív;2016.03.07;ATM;Soft 1.8;192.168.44.216;Windows;159744818
11524;Veszprém;Kert utca 82;2024.07.10;v1.9;17;-;2024.08.10;ATM;Soft 1.2;192.168.156.9;Windows;461852086
11525;Tapolca;Nyár utca 94;2021.11.03;v1.3;16;-;2023.08.03;ATM;Soft 1.2;192.168.49.25;Windows;803291340
11526;Tata;Csokonai utca 41;2015.11.16;v2.6;17;-;2016.01.16;ATM;Soft 3.6;192.168.48.244;Windows;236147227
11527;Szentendre;Szőlő utca 14;2016.01.14;v5.6;12;-;2017.03.14;ATM;Soft 4.5;192.168.23.103;Windows;900384609
11528;Hajdúszoboszló;Vörösmarty utca 18;2015.09.07;v2.6;19;aktív;2016.05.07;ATM;Soft 1.8;192.168.158.247;Windows;120285642
11529;Csömör;Tavasz utca 32;2015.01.17;v9.7;18;raktárban;2016.09.17;ATM;Soft 4.6;192.168.191.247;Windows;780688624
11530;Komló;Kossuth utca 18;2023.09.18;v2.3;18;aktív;2024.05.18;ATM;Soft 4.2;192.168.231.141;Windows;559621318
11531;Karcag;Rákóczi utca 83;2017.07.25;v9.5;13;-;2018.07.25;ATM;Soft 3.6;192.168.73.229;Windows;664578508
11532;Hajdúböszörmény;Közép utca 4;2024.06.27;v7.4;12;raktárban;2025.04.27;ATM;Soft 1.8;192.168.36.67;Windows;726283516
11533;Orosháza;Szent István utca 69;2015.11.02;v2.4;16;raktárban;2016.09.02;ATM;Soft 1.6;192.168.4.160;Windows;696235802
11534;Szigetszentmiklós;Rét utca 25;2022.08.21;v4.8;20;-;2023.09.21;ATM;Soft 4.0;192.168.75.220;Windows;638565503
11535;Törökszentmiklós;Kert utca 10;2019.07.20;v2.6;20;raktárban;2020.02.20;ATM;Soft 1.8;192.168.209.169;Windows;590335208
11536;Pilisvörösvár;Kert utca 22;2016.05.09;v9.0;15;aktív;2016.06.09;ATM;Soft 1.2;192.168.42.80;Windows;550121460
11537;Esztergom;Bem utca 14;2018.02.15;v3.3;14;aktív;2019.03.15;ATM;Soft 4.0;192.168.80.186;Windows;500241084
11538;Salgótarján;Akácfa utca 38;2015.01.31;v9.4;13;aktív;2016.08.31;ATM;Soft 1.5;192.168.88.216;Windows;126170303
11539;Gyöngyös;Fő utca 57;2017.08.01;v2.9;13;-;2019.01.01;ATM;Soft 2.7;192.168.38.229;Windows;636943028
11540;Szentendre;Rózsa utca 3;2024.01.22;v4.9;15;aktív;2025.02.22;ATM;Soft 3.7;192.168.166.50;Windows;368794820
11541;Mór;Hunyadi utca 69;2017.05.23;v7.7;16;aktív;2017.11.23;ATM;Soft 1.7;192.168.244.174;Windows;842545241
11542;Jászberény;Orgona utca 72;2023.08.24;v9.2;13;raktárban;2024.05.24;ATM;Soft 1.6;192.168.201.21;Windows;198291199
11543;Kiskunhalas;Rózsa utca 48;2020.08.30;v8.9;12;raktárban;2022.05.30;ATM;Soft 1.9;192.168.8.49;Windows;107412400
11544;Balassagyarmat;Rózsa utca 37;2017.12.31;v7.0;14;aktív;2019.03.31;ATM;Soft 3.8;192.168.211.207;Windows;829577252
11545;Szentendre;Dózsa György utca 92;2022.03.21;v5.8;13;-;2023.06.21;ATM;Soft 2.0;192.168.192.137;Windows;917984596
11546;Miskolc;Nyár utca 94;2016.11.27;v6.6;18;-;2018.08.27;ATM;Soft 4.6;192.168.2.177;Windows;964760685
11547;Szekszárd;Rét utca 49;2024.01.04;v6.6;18;-;2025.12.04;ATM;Soft 2.9;192.168.245.114;Windows;504151654
11548;Eger;Kossuth utca 40;2015.03.20;v4.6;18;raktárban;2016.10.20;ATM;Soft 1.6;192.168.171.83;Windows;289756671
11549;Eger;Arany János utca 91;2020.07.14;v4.9;12;aktív;2021.08.14;ATM;Soft 1.3;192.168.30.107;Windows;494551714
11550;Szombathely;Madách utca 91;2020.05.01;v6.9;18;raktárban;2020.09.01;ATM;Soft 3.6;192.168.127.214;Windows;379745869
11551;Makó;Virág utca 15;2021.09.11;v2.8;17;-;2022.07.11;ATM;Soft 3.6;192.168.19.236;Windows;626288739
11552;Pécs;Tavasz utca 90;2024.04.17;v7.2;17;raktárban;2026.02.17;ATM;Soft 3.0;192.168.229.124;Windows;101372333
11553;Celldömölk;Orgona utca 4;2020.08.26;v5.4;18;aktív;2020.10.26;ATM;Soft 3.1;192.168.103.126;Windows;210390249
11554;Vác;Rét utca 5;2020.09.04;v2.8;17;-;2020.11.04;ATM;Soft 4.3;192.168.69.154;Windows;961045048
11555;Hódmezővásárhely;Szabadság utca 37;2023.07.28;v9.2;13;-;2023.12.28;ATM;Soft 1.0;192.168.90.240;Windows;278379346
11556;Nagykőrös;Hunyadi utca 50;2020.03.04;v3.4;16;aktív;2021.05.04;ATM;Soft 4.7;192.168.229.239;Windows;896812425
11557;Győr;Szőlő utca 95;2022.03.24;v3.7;20;-;2023.03.24;ATM;Soft 1.4;192.168.183.163;Windows;277961905
11558;Békéscsaba;Szent István utca 92;2016.07.07;v8.6;17;-;2018.05.07;ATM;Soft 1.4;192.168.140.105;Windows;153516722
11559;Zirc;Bartók Béla utca 37;2017.03.31;v5.4;20;-;2017.04.30;ATM;Soft 1.3;192.168.63.102;Windows;806482821
11560;Kalocsa;Sport utca 70;2019.06.01;v7.7;20;-;2019.08.01;ATM;Soft 2.1;192.168.169.212;Windows;980659647
11561;Dunaújváros;Szent István utca 96;2023.06.26;v4.4;14;-;2023.11.26;ATM;Soft 4.8;192.168.31.249;Windows;132414027
11562;Baja;Gyöngyvirág utca 16;2024.05.30;v9.6;18;-;2024.06.30;ATM;Soft 1.6;192.168.55.187;Windows;754920777
11563;Balatonalmádi;Fő utca 97;2019.03.04;v9.7;15;aktív;2020.03.04;ATM;Soft 2.6;192.168.17.82;Windows;909881687
11564;Nyírbátor;Rákóczi utca 61;2020.09.16;v2.5;16;-;2022.01.16;ATM;Soft 3.1;192.168.236.97;Windows;280470557
11565;Tolna;Rákóczi utca 96;2015.11.28;v6.7;13;aktív;2017.04.28;ATM;Soft 3.8;192.168.51.146;Windows;856487801
11566;Budaörs;Orgona utca 56;2024.06.12;v1.0;17;aktív;2024.08.12;ATM;Soft 4.6;192.168.104.134;Windows;589452880
11567;Berettyóújfalu;Temető utca 7;2017.02.24;v3.0;12;raktárban;2018.09.24;ATM;Soft 3.3;192.168.132.45;Windows;137173067
11568;Mosonmagyaróvár;Hunyadi utca 20;2016.12.15;v3.4;12;-;2017.07.15;ATM;Soft 1.9;192.168.27.147;Windows;238745845
11569;Gyömrő;Csokonai utca 14;2016.06.29;v4.5;17;-;2016.08.29;ATM;Soft 1.8;192.168.165.107;Windows;537392478
11570;Békéscsaba;Hársfa utca 6;2021.09.14;v3.0;19;aktív;2021.10.14;ATM;Soft 4.4;192.168.222.162;Windows;480128459
11571;Budapest;Fő utca 25;2019.08.26;v4.9;17;-;2019.12.26;ATM;Soft 1.3;192.168.165.146;Windows;942050126
11572;Lőrinci;Nyár utca 97;2017.01.16;v3.5;19;aktív;2018.07.16;ATM;Soft 2.4;192.168.61.122;Windows;690644661
11573;Nyíregyháza;Hegyalja utca 16;2015.08.22;v3.2;16;aktív;2017.07.22;ATM;Soft 3.0;192.168.209.162;Windows;576479379
11574;Celldömölk;Madách utca 32;2024.03.02;v2.4;13;aktív;2024.11.02;ATM;Soft 1.1;192.168.6.143;Windows;233467255
11575;Salgótarján;Tavaszmező utca 64;2022.04.16;v1.0;20;raktárban;2023.08.16;ATM;Soft 4.8;192.168.4.37;Windows;126701275
11576;Kiskunfélegyháza;Széchenyi utca 96;2018.12.19;v5.1;17;-;2020.06.19;ATM;Soft 4.0;192.168.117.80;Windows;350716981
11577;Gyömrő;Deák Ferenc utca 34;2024.08.11;v6.1;16;aktív;2024.12.11;ATM;Soft 4.6;192.168.82.206;Windows;134963201
11578;Füzesabony;Akácfa utca 83;2022.10.25;v9.3;19;-;2023.03.25;ATM;Soft 1.0;192.168.88.172;Windows;662648413
11579;Pilisvörösvár;Erkel Ferenc utca 37;2019.07.11;v8.1;15;-;2021.01.11;ATM;Soft 1.6;192.168.89.231;Windows;323040231
11580;Budakeszi;Vasút utca 89;2019.02.26;v4.6;17;aktív;2020.02.26;ATM;Soft 2.9;192.168.241.14;Windows;176443858
11581;Békéscsaba;Hársfa utca 10;2022.10.18;v3.9;14;-;2024.09.18;ATM;Soft 2.5;192.168.195.124;Windows;834435338
11582;Eger;Deák Ferenc utca 30;2021.03.28;v9.4;20;-;2022.07.28;ATM;Soft 2.1;192.168.73.155;Windows;708067579
11583;Lenti;Rákóczi utca 12;2020.02.29;v1.4;15;-;2021.08.29;ATM;Soft 1.9;192.168.165.96;Windows;401129070
11584;Kazincbarcika;Mátyás király utca 27;2021.03.21;v2.1;20;raktárban;2022.05.21;ATM;Soft 3.2;192.168.55.180;Windows;947827506
11585;Dunakeszi;Jókai utca 42;2022.04.15;v4.8;13;-;2023.07.15;ATM;Soft 2.2;192.168.223.185;Windows;528621736
11586;Hajdúböszörmény;Rákóczi utca 6;2016.01.09;v5.6;14;raktárban;2017.05.09;ATM;Soft 1.3;192.168.104.197;Windows;122914262
11587;Békéscsaba;Közép utca 11;2016.10.21;v8.8;19;raktárban;2017.01.21;ATM;Soft 4.2;192.168.89.72;Windows;581546275
11588;Gyömrő;Hunyadi utca 71;2015.07.03;v4.3;20;aktív;2016.10.03;ATM;Soft 4.8;192.168.132.104;Windows;782838462
11589;Karcag;Rózsa utca 28;2018.03.07;v8.0;20;aktív;2018.12.07;ATM;Soft 3.5;192.168.133.29;Windows;444208001
11590;Nagykáta;Munkás utca 38;2018.07.21;v8.6;19;-;2020.05.21;ATM;Soft 4.0;192.168.244.20;Windows;946408115
11591;Debrecen;Szőlő utca 38;2018.06.10;v8.5;18;-;2018.09.10;ATM;Soft 2.3;192.168.210.164;Windows;446547714
11592;Pápa;Árpád utca 19;2016.09.20;v6.1;20;-;2018.08.20;ATM;Soft 2.0;192.168.69.111;Windows;122049618
11593;Füzesabony;Mátyás király utca 83;2022.04.08;v4.3;14;raktárban;2024.02.08;ATM;Soft 4.1;192.168.248.78;Windows;740929395
11594;Ráckeve;Vörösmarty utca 29;2021.04.14;v5.5;18;aktív;2022.03.14;ATM;Soft 2.5;192.168.190.164;Windows;474588166
11595;Balatonalmádi;Bartók Béla utca 96;2020.11.22;v8.1;20;-;2022.06.22;ATM;Soft 4.1;192.168.67.150;Windows;122451914
11596;Fót;Táncsics Mihály utca 47;2018.06.17;v2.2;19;aktív;2020.04.17;ATM;Soft 2.5;192.168.176.196;Windows;549609609
11597;Kőszeg;Zrínyi utca 57;2019.07.13;v1.0;12;-;2021.05.13;ATM;Soft 3.1;192.168.245.98;Windows;338463166
11598;Hajdúszoboszló;Táncsics Mihály utca 92;2016.08.21;v2.0;12;-;2017.08.21;ATM;Soft 1.3;192.168.251.0;Windows;383035107
11599;Komló;Madách utca 47;2019.12.31;v5.2;19;-;2020.09.30;ATM;Soft 2.2;192.168.53.77;Windows;205828005
11600;Érd;Iskola utca 8;2024.03.27;v3.5;20;-;2026.01.27;ATM;Soft 2.4;192.168.6.22;Windows;505253331
11601;Bonyhád;Zrínyi utca 2;2021.07.29;v4.5;16;-;2023.01.29;ATM;Soft 3.3;192.168.122.11;Windows;597321526
11602;Celldömölk;Jázmin utca 91;2019.09.05;v2.7;19;-;2019.10.05;ATM;Soft 4.5;192.168.104.26;Windows;119107543
11603;Törökszentmiklós;Kossuth utca 38;2016.09.22;v3.4;15;-;2016.12.22;ATM;Soft 3.1;192.168.86.181;Windows;824984700
11604;Püspökladány;Rét utca 36;2021.02.05;v2.6;20;-;2022.08.05;ATM;Soft 4.4;192.168.3.223;Windows;364907978
11605;Orosháza;Szabadság utca 42;2022.12.31;v2.6;17;raktárban;2023.09.30;ATM;Soft 1.4;192.168.96.96;Windows;137864523
11606;Miskolc;Nyár utca 46;2015.09.22;v4.5;18;-;2016.06.22;ATM;Soft 1.0;192.168.171.56;Windows;474070141
11607;Körmend;Hunyadi utca 28;2021.05.13;v6.3;14;-;2023.04.13;ATM;Soft 1.2;192.168.173.202;Windows;978555108
11608;Siklós;Ady Endre utca 43;2019.12.09;v4.9;14;-;2020.03.09;ATM;Soft 3.2;192.168.74.192;Windows;986500452
11609;Gyula;Arany János utca 91;2017.01.18;v2.7;17;raktárban;2018.06.18;ATM;Soft 4.3;192.168.25.118;Windows;831889568
11610;Debrecen;Rákóczi utca 5;2023.10.23;v4.7;14;aktív;2024.09.23;ATM;Soft 4.6;192.168.243.151;Windows;655440991
11611;Lenti;Sport utca 31;2017.05.14;v9.9;20;raktárban;2018.08.14;ATM;Soft 4.2;192.168.21.236;Windows;108503338
11612;Gárdony;Hunyadi utca 25;2024.03.01;v7.3;12;aktív;2025.05.01;ATM;Soft 4.1;192.168.16.169;Windows;882224075
11613;Gyál;Új utca 53;2020.10.04;v5.9;17;-;2021.12.04;ATM;Soft 1.6;192.168.108.141;Windows;509990106
11614;Tatabánya;Jázmin utca 18;2015.10.12;v8.9;20;aktív;2016.08.12;ATM;Soft 4.0;192.168.53.232;Windows;874781948
11615;Püspökladány;Jázmin utca 3;2022.01.13;v8.2;17;aktív;2022.03.13;ATM;Soft 2.4;192.168.26.87;Windows;752409355
11616;Kaposvár;Árpád utca 43;2023.06.20;v6.8;15;aktív;2024.02.20;ATM;Soft 1.4;192.168.106.227;Windows;367882608
11617;Szolnok;Gyöngyvirág utca 46;2021.06.13;v4.3;18;aktív;2022.09.13;ATM;Soft 2.0;192.168.142.86;Windows;842569788
11618;Érd;Sport utca 41;2021.04.19;v2.0;18;-;2021.08.19;ATM;Soft 4.6;192.168.249.251;Windows;576491429
11619;Jászberény;Hársfa utca 55;2018.12.11;v1.6;19;-;2019.12.11;ATM;Soft 1.8;192.168.149.207;Windows;156539944
11620;Zirc;Vasút utca 11;2022.08.09;v3.8;16;-;2024.01.09;ATM;Soft 3.4;192.168.231.145;Windows;423759243
11621;Hajdúböszörmény;Bartók Béla utca 15;2017.07.07;v1.4;18;-;2019.03.07;ATM;Soft 4.1;192.168.16.240;Windows;107538736
11622;Kunszentmiklós;Fő utca 32;2015.06.24;v1.8;19;aktív;2015.08.24;ATM;Soft 2.0;192.168.9.16;Windows;494407697
11623;Szombathely;Kert utca 79;2022.04.23;v1.6;19;raktárban;2023.09.23;ATM;Soft 2.6;192.168.91.225;Windows;897342201
11624;Szombathely;Ady Endre utca 22;2023.03.24;v5.0;19;raktárban;2023.09.24;ATM;Soft 4.0;192.168.106.150;Windows;404557585
11625;Kecskemét;Csokonai utca 30;2015.05.05;v1.1;13;-;2016.07.05;ATM;Soft 2.2;192.168.13.48;Windows;150026868
11626;Szentendre;Arany János utca 31;2021.08.15;v8.9;13;aktív;2022.01.15;ATM;Soft 3.7;192.168.215.117;Windows;628635253
11627;Jászapáti;Szabadság utca 22;2016.09.04;v4.3;13;aktív;2018.03.04;ATM;Soft 3.0;192.168.103.60;Windows;649340211
11628;Baja;Gyöngyvirág utca 31;2021.10.27;v9.1;17;aktív;2022.09.27;ATM;Soft 3.7;192.168.235.63;Windows;274106211
11629;Dunakeszi;Tavasz utca 15;2018.05.13;v1.4;17;aktív;2019.05.13;ATM;Soft 1.9;192.168.92.56;Windows;808577736
11630;Kisvárda;Kossuth utca 29;2023.05.06;v1.8;15;-;2023.11.06;ATM;Soft 3.4;192.168.224.8;Windows;809856258
11631;Kisvárda;Alkotmány utca 15;2018.08.15;v5.2;20;aktív;2019.02.15;ATM;Soft 4.7;192.168.158.56;Windows;158351822
11632;Kunszentmiklós;Vasút utca 13;2016.04.10;v7.9;16;-;2016.07.10;ATM;Soft 2.6;192.168.38.196;Windows;757554773
11633;Szeged;Alkotmány utca 97;2022.02.22;v9.2;14;aktív;2022.08.22;ATM;Soft 4.7;192.168.85.190;Windows;535770509
11634;Nyíregyháza;Szent István utca 55;2022.05.28;v3.6;17;-;2024.03.28;ATM;Soft 4.7;192.168.22.150;Windows;791167654
11635;Gárdony;Jázmin utca 66;2016.11.04;v2.9;17;-;2018.05.04;ATM;Soft 2.1;192.168.67.48;Windows;828131394
11636;Pápa;Rákóczi tér 82;2016.08.22;v8.7;15;raktárban;2017.02.22;ATM;Soft 4.1;192.168.148.186;Windows;410855829
11637;Vecsés;Ady Endre utca 79;2015.09.09;v1.8;13;raktárban;2016.01.09;ATM;Soft 2.7;192.168.148.151;Windows;640007561
11638;Hajdúböszörmény;Bartók Béla utca 73;2022.10.17;v2.2;17;raktárban;2023.09.17;ATM;Soft 2.7;192.168.31.200;Windows;909059838
11639;Vác;Kossuth tér 54;2015.05.25;v4.0;16;-;2017.01.25;ATM;Soft 3.4;192.168.247.51;Windows;187322988
11640;Kiskunfélegyháza;Széchenyi utca 64;2024.09.25;v2.2;17;-;2025.04.25;ATM;Soft 2.2;192.168.128.21;Windows;103055547
11641;Vác;Bartók Béla utca 87;2016.08.09;v4.6;14;-;2016.11.09;ATM;Soft 3.9;192.168.161.78;Windows;438366611
11642;Ajka;Ady Endre utca 77;2023.01.21;v7.7;17;-;2023.03.21;ATM;Soft 4.5;192.168.212.82;Windows;604249187
11643;Nagymaros;Kossuth tér 61;2023.02.27;v9.0;20;aktív;2023.11.27;ATM;Soft 4.3;192.168.245.88;Windows;145864529
11644;Vác;Rákóczi tér 97;2022.08.31;v1.0;18;-;2024.03.31;ATM;Soft 3.4;192.168.131.162;Windows;613161760
11645;Mór;Iskola utca 92;2018.10.27;v6.0;19;-;2020.06.27;ATM;Soft 4.0;192.168.130.193;Windows;984423211
11646;Csongrád;Béke utca 1;2021.11.27;v8.8;16;raktárban;2023.02.27;ATM;Soft 2.6;192.168.27.30;Windows;474891781
11647;Füzesabony;Akácfa utca 77;2016.05.19;v7.1;13;-;2017.02.19;ATM;Soft 2.4;192.168.115.101;Windows;700158052
11648;Csömör;Fő utca 20;2020.01.02;v8.4;12;raktárban;2020.04.02;ATM;Soft 2.3;192.168.199.8;Windows;656123835
11649;Balatonfüred;Bartók Béla utca 94;2017.09.14;v8.8;14;-;2018.03.14;ATM;Soft 1.2;192.168.20.164;Windows;389640951
11650;Ózd;Jázmin utca 59;2017.12.14;v8.5;14;-;2018.04.14;ATM;Soft 4.9;192.168.109.243;Windows;871480352
11651;Berettyóújfalu;Dózsa György utca 30;2018.12.05;v3.9;12;-;2019.04.05;ATM;Soft 2.0;192.168.112.4;Windows;702513644
11652;Marcali;Ady Endre utca 45;2021.10.16;v3.1;19;-;2022.10.16;ATM;Soft 1.4;192.168.135.29;Windows;506968652
11653;Szigetszentmiklós;Csokonai utca 46;2022.11.08;v2.5;14;aktív;2024.09.08;ATM;Soft 1.1;192.168.237.209;Windows;918635774
11654;Székesfehérvár;Hársfa utca 18;2015.01.22;v5.1;14;raktárban;2015.06.22;ATM;Soft 4.1;192.168.182.51;Windows;707997245
11655;Mosonmagyaróvár;Dózsa György utca 35;2020.09.10;v6.7;14;aktív;2022.05.10;ATM;Soft 4.3;192.168.175.152;Windows;880066998
11656;Gárdony;Gyöngyvirág utca 72;2019.06.24;v9.5;19;-;2020.03.24;ATM;Soft 1.3;192.168.84.13;Windows;972074345
11657;Kiskunfélegyháza;Rét utca 24;2018.01.07;v5.7;17;-;2019.01.07;ATM;Soft 1.2;192.168.151.151;Windows;608576245
11658;Zalaegerszeg;Hársfa utca 7;2018.02.04;v2.4;15;raktárban;2019.05.04;ATM;Soft 1.5;192.168.124.117;Windows;315677321
11659;Nagykanizsa;Vörösmarty utca 29;2017.09.23;v7.0;16;-;2018.12.23;ATM;Soft 2.4;192.168.155.117;Windows;858298610
11660;Kunszentmiklós;Erkel Ferenc utca 36;2021.12.31;v5.1;19;aktív;2022.09.30;ATM;Soft 2.3;192.168.83.183;Windows;260708699
11661;Gyömrő;Vasút utca 33;2016.05.24;v3.7;19;-;2016.12.24;ATM;Soft 3.2;192.168.55.237;Windows;543687091
11662;Sárbogárd;Rákóczi utca 91;2022.07.10;v1.4;19;aktív;2023.03.10;ATM;Soft 3.4;192.168.71.131;Windows;234132391
11663;Kazincbarcika;Mátyás király utca 86;2023.02.14;v9.9;17;aktív;2024.04.14;ATM;Soft 1.8;192.168.81.63;Windows;306180550
11664;Kaba;Nyár utca 54;2018.10.25;v7.1;19;aktív;2020.08.25;ATM;Soft 3.8;192.168.118.150;Windows;348603670
11665;Hajdúszoboszló;Tavaszmező utca 86;2017.10.03;v3.0;17;aktív;2017.12.03;ATM;Soft 2.2;192.168.112.184;Windows;373746906
11666;Esztergom;Deák Ferenc utca 92;2018.10.05;v2.6;16;raktárban;2020.06.05;ATM;Soft 3.2;192.168.196.41;Windows;737309592
11667;Eger;Csokonai utca 20;2022.09.22;v8.3;14;raktárban;2024.02.22;ATM;Soft 1.7;192.168.180.231;Windows;698203430
11668;Komárom;Nyár utca 15;2019.06.30;v4.1;18;-;2020.04.30;ATM;Soft 4.4;192.168.8.45;Windows;671300878
11669;Hajdúszoboszló;Rákóczi utca 44;2017.08.21;v6.0;13;aktív;2018.08.21;ATM;Soft 4.9;192.168.227.155;Windows;522093583
11670;Pécs;Új utca 60;2016.07.25;v6.2;16;aktív;2017.07.25;ATM;Soft 2.9;192.168.177.35;Windows;907468673
11671;Bonyhád;Iskola utca 30;2017.06.04;v3.1;17;raktárban;2017.10.04;ATM;Soft 3.1;192.168.67.211;Windows;191799134
11672;Mezőkövesd;Hegyalja utca 15;2018.05.29;v7.2;19;aktív;2020.02.29;ATM;Soft 1.1;192.168.205.186;Windows;796381787
11673;Füzesabony;Gyöngyvirág utca 13;2020.02.16;v2.7;13;raktárban;2021.07.16;ATM;Soft 2.6;192.168.54.171;Windows;650176878
11674;Kőszeg;Erkel Ferenc utca 32;2019.11.30;v3.3;15;-;2020.12.30;ATM;Soft 3.6;192.168.91.252;Windows;272108675
11675;Gyula;Szent István utca 2;2020.12.07;v3.4;16;raktárban;2021.12.07;ATM;Soft 2.9;192.168.6.3;Windows;113492573
11676;Komló;Gyöngyvirág utca 39;2016.09.18;v2.9;18;-;2016.12.18;ATM;Soft 3.8;192.168.145.142;Windows;907217999
11677;Gödöllő;Táncsics Mihály utca 22;2016.12.31;v9.7;16;-;2018.11.30;ATM;Soft 2.8;192.168.178.210;Windows;405446259
11678;Szekszárd;Bartók Béla utca 9;2018.09.13;v1.2;16;aktív;2019.04.13;ATM;Soft 4.6;192.168.40.111;Windows;592947119
11679;Szentendre;Árpád utca 9;2023.10.21;v4.4;12;-;2024.08.21;ATM;Soft 1.1;192.168.76.36;Windows;928906559
11680;Esztergom;Új utca 5;2017.02.18;v8.6;15;-;2018.09.18;ATM;Soft 1.5;192.168.2.39;Windows;812284089
11681;Gyöngyös;Rákóczi utca 61;2021.05.13;v7.0;18;-;2022.04.13;ATM;Soft 2.2;192.168.225.103;Windows;487374395
11682;Baja;Madách utca 94;2021.08.22;v1.7;14;aktív;2021.12.22;ATM;Soft 1.0;192.168.61.152;Windows;821417709
11683;Gödöllő;Dózsa György utca 73;2016.12.25;v7.0;18;-;2018.03.25;ATM;Soft 1.9;192.168.200.97;Windows;444392296
11684;Cegléd;Deák Ferenc utca 47;2023.11.16;v3.1;19;aktív;2024.09.16;ATM;Soft 2.5;192.168.222.138;Windows;565714332
